0.0,10.0,0.0
0.9547108850471391,10.141629752311713,0.04824411890307227
1.8543886136715242,10.739435850060381,0.19209346996329263
2.7463616957199326,11.769597247060746,0.4426044864380837
3.6721353001275143,13.227151442221238,0.8265455178082554
4.669528024752651,15.121609530031872,1.3876375737181919
5.774169927655991,17.472022937791515,2.1899968962922074
7.02032161733063,20.300482744838213,3.323390775786273
8.440863221825841,23.62257168220092,4.9097995685826215
10.066149681148058,27.432767153605262,7.11017304262214
11.921244189101259,31.68237840034517,10.128923140018006
14.02086216262844,36.24783279669237,14.21129189137619
16.361288465199124,40.889144228631146,19.62516877567998
18.908828465695425,45.20422290393246,26.615102912417715
21.58545099820027,48.596478454309555,35.31556524403511
24.25468769137616,50.29033397376834,45.62046179513001
26.714584950042397,49.44208298092108,57.03600185395724
28.70793528931989,45.37694492635007,68.59416491599359
29.958929798300293,37.9100544993147,78.9408704062077
30.23501537603636,27.595262272859046,86.66818892222538
29.414533685103887,15.697083202139352,90.79738893171367
27.52802290214878,3.8154844698976396,91.14904671995932
24.749769525360527,-6.649512619590546,88.36015661935821
21.34426001491822,-14.882211380703568,83.55603812315634
17.596373136503217,-20.714634561313133,77.91455045932963
13.755545534080923,-24.43967362847018,72.36033035133987
10.00783854762493,-26.553838064810055,67.46515589642057
6.4728795021950685,-27.559826918659237,63.494253482615434
3.2152338988896987,-27.864817226247467,60.50615863932323
0.26052753347004043,-27.752540351197215,58.44519736670741
-2.389464189480487,-27.394817571507005,57.204694961019804
-4.745098855567446,-26.87731764006045,56.661801257381136
-6.820831578595633,-26.226456357063086,56.69258815255457
-8.630347116223888,-25.432618188493734,57.176102101725064
-10.184146294529745,-24.46893692284404,57.99373895490466
-11.488954190750057,-23.306156698378743,59.027951068546635
-12.548432196192032,-21.92407260319911,60.16251520186433
-13.36474946884639,-20.31958516233081,61.28525482156975
-13.940592420385473,-18.511066751604258,62.293025696627026
-14.281209594885691,-16.53874155385599,63.097971932109616
-14.396107917112978,-14.461190119513468,63.633539017142034
-14.300093615337557,-12.348685572124202,63.85867943896619
-14.013479647177967,-10.274831649978129,63.75907372229204
-13.561468292938203,-8.308196220338568,63.345067139938955
-12.972862781845127,-6.505507870626051,62.6468264395857
-12.27836708550397,-4.907425323298335,61.70780670011573
-11.508789268650117,-3.537189624995596,60.577916578262105
-10.693411996504489,-2.401733875642,59.30751701402924
-9.858711218716433,-1.4944775626560272,57.94295005162329
-9.027507780013186,-0.798927705082956,56.52381418348337
-8.218551082754676,-0.29234447252436135,55.0818285524499
-7.446472994759833,0.05104346606041371,53.64090385973636
-6.72201881493607,0.25751408374575097,52.21797633448318
-6.05246123808469,0.3520669930107622,50.82422164662915
-5.442110945279433,0.35730552963924117,49.46635679062385
-4.892858670200962,0.2928523550815942,48.14785003059843
-4.404701571980467,0.17515616903675332,46.86994381347206
-3.9762237856617366,0.0175579514389719,45.632459356342125
-3.605014320645875,-0.1694884605839061,44.43439264715009
-3.2880270151782054,-0.37810735666578416,43.27434250403967
-3.0218658366198534,-0.6026761597678153,42.1507858083099
-2.8030185673842682,-0.839495962998926,41.06225893973222
-2.628036800255071,-1.0864906922127897,40.007461837305144
-2.4936700902283424,-1.3429455748331927,38.98531503674282
-2.3969652383222493,-1.6092818342143744,37.99498933765973
-2.335338691046064,-1.886873509281392,37.03592074034983
-2.3066231161326805,-2.177905944622493,36.107821292516455
-2.309099583100741,-2.4852670168853295,35.21069348662718
-2.3415197292224565,-2.8124708464060584,34.34485240025271
-2.403115261801171,-3.1636124953272646,33.51096024064934
-2.493608649126676,-3.5433413881770908,32.71007788048086
-2.613217543252752,-3.9568568320906063,31.943732824783872
